antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'High_Wind', 'Humidity_Category_Dry'})",frozenset({'High_Temp'}),0.12204910292728989,0.5504013220018886,0.0852219074598678,0.6982591876208898,1.2686364652636024,1.0,0.01804591985954286,1.4900161315706641,0.2411890278192614,0.1451256281407035,0.32886632646998637,0.4265475650735802
"frozenset({'High_Wind', 'High_Temp'})",frozenset({'Humidity_Category_Dry'}),0.267823418319169,0.22332389046270065,0.0852219074598678,0.31820185103569854,1.4248446522063627,1.0,0.025410539723811645,1.139158430859814,0.4072366020730744,0.2099447513812155,0.12215897902347082,0.34990430818169704
"frozenset({'Humidity_Category_Dry', 'High_Temp'})",frozenset({'High_Wind'}),0.15852219074598678,0.37440982058545796,0.0852219074598678,0.537602382725242,1.4358661369635088,1.0,0.025869642463849138,1.3529269097483572,0.3607418336170508,0.19035064592670708,0.26086177102797176,0.38260951418733724
frozenset({'High_Wind'}),"frozenset({'Humidity_Category_Dry', 'High_Temp'})",0.37440982058545796,0.15852219074598678,0.0852219074598678,0.22761664564943254,1.4358661369635088,1.0,0.025869642463849138,1.0894561677362162,0.4852317984633878,0.19035064592670708,0.08211084611333883,0.38260951418733724
frozenset({'Humidity_Category_Dry'}),"frozenset({'High_Wind', 'High_Temp'})",0.22332389046270065,0.267823418319169,0.0852219074598678,0.38160676532769555,1.4248446522063627,1.0,0.025410539723811645,1.1839983696924208,0.38390404903636477,0.2099447513812155,0.1554042424401478,0.34990430818169704
frozenset({'High_Temp'}),"frozenset({'High_Wind', 'Humidity_Category_Dry'})",0.5504013220018886,0.12204910292728989,0.0852219074598678,0.15483594252627061,1.2686364652636022,1.0,0.01804591985954286,1.0387934618244221,0.470980306883609,0.1451256281407035,0.037344730449390254,0.4265475650735802
"frozenset({'High_Wind', 'Humidity_Category_Moderate'})",frozenset({'High_Temp'}),0.10788479697828139,0.5504013220018886,0.07377242681775259,0.6838074398249453,1.2423797191072135,1.0,0.01439249193700115,1.4219141580978332,0.21868600158772147,0.12621163166397412,0.29672266479310483,0.40892066179538067
"frozenset({'Humidity_Category_Moderate', 'High_Temp'})",frozenset({'High_Wind'}),0.16288951841359772,0.37440982058545796,0.07377242681775259,0.4528985507246377,1.2096332035747575,1.0,0.012784991453265816,1.1434628444928052,0.20702538071065993,0.1591545709192768,0.12546349466776052,0.32496756035601365
frozenset({'High_Wind'}),"frozenset({'Humidity_Category_Moderate', 'High_Temp'})",0.37440982058545796,0.16288951841359772,0.07377242681775259,0.19703656998738964,1.2096332035747572,1.0,0.012784991453265816,1.0425262848810632,0.27702339622641514,0.1591545709192768,0.04079157091556191,0.32496756035601365
frozenset({'High_Temp'}),"frozenset({'High_Wind', 'Humidity_Category_Moderate'})",0.5504013220018886,0.10788479697828139,0.07377242681775259,0.134033883765816,1.2423797191072135,1.0,0.01439249193700115,1.0301964318202759,0.4339272249934364,0.12621163166397412,0.029311334118019724,0.40892066179538067
"frozenset({'High_Wind', 'High_Temp'})",frozenset({'Wind_Category_Light'}),0.267823418319169,0.1961756373937677,0.12677053824362605,0.47333627148523577,2.41281882793196,1.0,0.0742301084458854,1.5262573043962686,0.7997346751481758,0.375918795939797,0.3448024804732625,0.5597728288834121
"frozenset({'Wind_Category_Light', 'High_Temp'})",frozenset({'High_Wind'}),0.12677053824362605,0.37440982058545796,0.12677053824362605,1.0,2.6708701134930646,1.0,0.07930640376430809,inf,0.7164098404974317,0.33858764186633045,1.0,0.6692938209331651
frozenset({'High_Wind'}),"frozenset({'Wind_Category_Light', 'High_Temp'})",0.37440982058545796,0.12677053824362605,0.12677053824362605,0.3385876418663304,2.6708701134930646,1.0,0.07930640376430809,1.320249691463879,1.0000000000000002,0.33858764186633045,0.2425675185038593,0.6692938209331651
frozenset({'Wind_Category_Light'}),"frozenset({'High_Wind', 'High_Temp'})",0.1961756373937677,0.267823418319169,0.12677053824362605,0.6462093862815884,2.41281882793196,1.0,0.0742301084458854,2.0695195216896956,0.7284514228992857,0.375918795939797,0.5167960536156081,0.5597728288834121
"frozenset({'High_Wind', 'Wind_Category_Moderate'})",frozenset({'High_Temp'}),0.14742681775259678,0.5504013220018886,0.11732766761095373,0.7958366693354684,1.4459207082586505,1.0,0.03618375222139296,2.2021519561554554,0.3617274740788633,0.2021146807645384,0.5458987300105245,0.504502079038311
"frozenset({'High_Wind', 'High_Temp'})",frozenset({'Wind_Category_Moderate'}),0.267823418319169,0.14742681775259678,0.11732766761095373,0.43807844865579554,2.9714976917629303,1.0,0.07784331332853611,1.517245921975967,0.9061603215942439,0.39381933438985733,0.3409110642408833,0.616957558995632
"frozenset({'High_Temp', 'Wind_Category_Moderate'})",frozenset({'High_Wind'}),0.11732766761095373,0.37440982058545796,0.11732766761095373,1.0,2.6708701134930646,1.0,0.07339903663102629,inf,0.7087456539181598,0.31336696090794447,1.0,0.6566834804539723
frozenset({'High_Wind'}),"frozenset({'High_Temp', 'Wind_Category_Moderate'})",0.37440982058545796,0.11732766761095373,0.11732766761095373,0.3133669609079445,2.6708701134930646,1.0,0.07339903663102629,1.2855080984104936,1.0,0.31336696090794447,0.22209747162504762,0.6566834804539723
frozenset({'Wind_Category_Moderate'}),"frozenset({'High_Wind', 'High_Temp'})",0.14742681775259678,0.267823418319169,0.11732766761095373,0.7958366693354684,2.9714976917629303,1.0,0.07784331332853611,3.586229609879835,0.7781963830609296,0.39381933438985733,0.7211556122215199,0.616957558995632
frozenset({'High_Temp'}),"frozenset({'High_Wind', 'Wind_Category_Moderate'})",0.5504013220018886,0.14742681775259678,0.11732766761095373,0.21316748874115374,1.4459207082586507,1.0,0.03618375222139296,1.0835510353828404,0.6859431728200657,0.2021146807645384,0.07710853725807207,0.504502079038311
"frozenset({'Temp_Category_Warm', 'Humidity_Category_Moderate'})",frozenset({'High_Temp'}),0.05583097261567516,0.5504013220018886,0.05240793201133145,0.9386892177589853,1.705463232437084,1.0,0.021678490875012595,7.333109472176102,0.43810909922298846,0.09462915601023017,0.8636322008018176,0.5169534443931105
"frozenset({'Humidity_Category_Moderate', 'High_Temp'})",frozenset({'Temp_Category_Warm'}),0.16288951841359772,0.21458923512747877,0.05240793201133145,0.32173913043478264,1.4993255847323863,1.0,0.017453594844674146,1.157977409747948,0.3978369232176339,0.16122004357298472,0.13642529501705417,0.2829817764385134
frozenset({'Temp_Category_Warm'}),"frozenset({'Humidity_Category_Moderate', 'High_Temp'})",0.21458923512747877,0.16288951841359772,0.05240793201133145,0.2442244224422442,1.4993255847323863,1.0,0.017453594844674146,1.1076177987802616,0.4240245655935468,0.16122004357298472,0.09716149279902608,0.2829817764385134
frozenset({'High_Temp'}),"frozenset({'Temp_Category_Warm', 'Humidity_Category_Moderate'})",0.5504013220018886,0.05583097261567516,0.05240793201133145,0.09521767102723568,1.705463232437084,1.0,0.021678490875012595,1.043531683975612,0.920040610313648,0.09462915601023017,0.041715728083853064,0.5169534443931105
"frozenset({'Temp_Category_Warm', 'Humidity_Category_Humid'})",frozenset({'High_Temp'}),0.09608120868744098,0.5504013220018886,0.09383852691218131,0.9766584766584767,1.7744479121275174,1.0,0.04095530263107445,19.261753888971764,0.48283588831345037,0.16979923109782144,0.948083647742351,0.5735747884042973
"frozenset({'Temp_Category_Warm', 'High_Temp'})",frozenset({'Humidity_Category_Humid'}),0.20656279508970726,0.34006137865911235,0.09383852691218131,0.45428571428571435,1.3358932910199834,1.0,0.02359449803429574,1.2093116097869672,0.3168961768266784,0.20724713242961423,0.1730832715844343,0.3651157832101949
"frozenset({'Humidity_Category_Humid', 'High_Temp'})",frozenset({'Temp_Category_Warm'}),0.14660056657223797,0.21458923512747877,0.09383852691218131,0.6400966183574879,2.9828924921477653,1.0,0.06237962346218973,2.1822822594444546,0.7789493462773036,0.3509933774834437,0.5417641344641776,0.5386951738652126
frozenset({'Temp_Category_Warm'}),"frozenset({'Humidity_Category_Humid', 'High_Temp'})",0.21458923512747877,0.14660056657223797,0.09383852691218131,0.4372937293729373,2.9828924921477653,1.0,0.06237962346218973,1.5165984066194247,0.8463786855402623,0.3509933774834437,0.3406296646262137,0.5386951738652126
frozenset({'Humidity_Category_Humid'}),"frozenset({'Temp_Category_Warm', 'High_Temp'})",0.34006137865911235,0.20656279508970726,0.09383852691218131,0.2759458521346755,1.3358932910199832,1.0,0.02359449803429574,1.095825784921646,0.3810009122927798,0.20724713242961423,0.08744618555265855,0.3651157832101949
frozenset({'High_Temp'}),"frozenset({'Temp_Category_Warm', 'Humidity_Category_Humid'})",0.5504013220018886,0.09608120868744098,0.09383852691218131,0.17049110015011795,1.7744479121275176,1.0,0.04095530263107445,1.0897035480585477,0.9707422506443695,0.16979923109782144,0.08231922179051962,0.5735747884042973
"frozenset({'Temp_Category_Warm', 'Wind_Category_Calm'})",frozenset({'High_Temp'}),0.13715769593956562,0.5504013220018886,0.13255429650613787,0.9664371772805509,1.7558772819903123,1.0,0.05706251933826788,13.395734970097623,0.49891401403071944,0.23883453849425773,0.925349374093155,0.6036346298154845
"frozenset({'Wind_Category_Calm', 'High_Temp'})",frozenset({'Temp_Category_Warm'}),0.28257790368271957,0.21458923512747877,0.13255429650613787,0.4690893901420217,2.18598752105787,1.0,0.07191612029093672,1.479365358855087,0.756236600067335,0.3635480738102945,0.3240344624711764,0.5434005806595698
frozenset({'Temp_Category_Warm'}),"frozenset({'Wind_Category_Calm', 'High_Temp'})",0.21458923512747877,0.28257790368271957,0.13255429650613787,0.6177117711771177,2.18598752105787,1.0,0.07191612029093672,1.8766523325249147,0.6907733776990173,0.3635480738102945,0.46713624965655504,0.5434005806595698
frozenset({'High_Temp'}),"frozenset({'Temp_Category_Warm', 'Wind_Category_Calm'})",0.5504013220018886,0.13715769593956562,0.13255429650613787,0.24083208235041817,1.7558772819903123,1.0,0.05706251933826788,1.1365631818739563,0.9574852828995956,0.23883453849425773,0.12015450091282391,0.6036346298154845
"frozenset({'Humidity_Category_Dry', 'Temp_Category_Hot'})",frozenset({'High_Temp'}),0.07743153918791312,0.5504013220018886,0.07743153918791312,1.0,1.816856101222389,1.0,0.0348131176542447,inf,0.48733367451381776,0.14068196440060046,1.0,0.5703409822003003
"frozenset({'Humidity_Category_Dry', 'High_Temp'})",frozenset({'Temp_Category_Hot'}),0.15852219074598678,0.23961284230406044,0.07743153918791312,0.48845867460908415,2.0385329513734782,1.0,0.039447586495000804,1.4864628133706652,0.6054243402933399,0.24144276775855722,0.32726201354985424,0.405805691984345
"frozenset({'Temp_Category_Hot', 'High_Temp'})",frozenset({'Humidity_Category_Dry'}),0.23961284230406044,0.22332389046270065,0.07743153918791312,0.3231527093596059,1.4470136118893135,1.0,0.023920267039744765,1.147490904192662,0.40626869401261534,0.20085731781996327,0.12853339721802143,0.33493787687853444
frozenset({'Humidity_Category_Dry'}),"frozenset({'Temp_Category_Hot', 'High_Temp'})",0.22332389046270065,0.23961284230406044,0.07743153918791312,0.346723044397463,1.4470136118893135,1.0,0.023920267039744765,1.163958335243299,0.39774816517162126,0.20085731781996327,0.14086271843143533,0.33493787687853444
frozenset({'Temp_Category_Hot'}),"frozenset({'Humidity_Category_Dry', 'High_Temp'})",0.23961284230406044,0.15852219074598678,0.07743153918791312,0.3231527093596059,2.0385329513734782,1.0,0.039447586495000804,1.2432314066853323,0.6699891527400216,0.24144276775855722,0.19564451587804477,0.405805691984345
frozenset({'High_Temp'}),"frozenset({'Humidity_Category_Dry', 'Temp_Category_Hot'})",0.5504013220018886,0.07743153918791312,0.07743153918791312,0.14068196440060046,1.816856101222389,1.0,0.0348131176542447,1.073605373787562,1.0,0.14068196440060046,0.06855905864916673,0.5703409822003003
"frozenset({'Temp_Category_Hot', 'Humidity_Category_Moderate'})",frozenset({'High_Temp'}),0.09313031161473088,0.5504013220018886,0.09313031161473088,1.0,1.816856101222389,1.0,0.04187126498353516,inf,0.4957698815566835,0.16920437486596612,1.0,0.5846021874329831
"frozenset({'Temp_Category_Hot', 'High_Temp'})",frozenset({'Humidity_Category_Moderate'}),0.23961284230406044,0.29957507082152973,0.09313031161473088,0.3886699507389163,1.2974041854452716,1.0,0.021348277411743943,1.1457394087286823,0.3014650765001069,0.20878539296110088,0.1272011834614255,0.34977232761532107
"frozenset({'Humidity_Category_Moderate', 'High_Temp'})",frozenset({'Temp_Category_Hot'}),0.16288951841359772,0.23961284230406044,0.09313031161473088,0.5717391304347826,2.386095523666738,1.0,0.05409989112610915,1.775523312386458,0.6939410120973882,0.3010301411674934,0.4367857673150386,0.48020454058684947
frozenset({'Temp_Category_Hot'}),"frozenset({'Humidity_Category_Moderate', 'High_Temp'})",0.23961284230406044,0.16288951841359772,0.09313031161473088,0.3886699507389163,2.3860955236667385,1.0,0.05409989112610915,1.3693265734249773,0.7639598972050105,0.3010301411674934,0.2697140189876056,0.48020454058684947
frozenset({'Humidity_Category_Moderate'}),"frozenset({'Temp_Category_Hot', 'High_Temp'})",0.29957507082152973,0.23961284230406044,0.09313031161473088,0.31087470449172583,1.2974041854452716,1.0,0.021348277411743943,1.1034091516479674,0.32727300687793875,0.20878539296110088,0.0937178665715463,0.34977232761532107
frozenset({'High_Temp'}),"frozenset({'Temp_Category_Hot', 'Humidity_Category_Moderate'})",0.5504013220018886,0.09313031161473088,0.09313031161473088,0.16920437486596612,1.816856101222389,1.0,0.04187126498353516,1.0915677224936784,1.0,0.16920437486596612,0.0838864328861727,0.5846021874329831
"frozenset({'Temp_Category_Hot', 'Humidity_Category_Humid'})",frozenset({'High_Temp'}),0.05276203966005666,0.5504013220018886,0.05276203966005666,1.0,1.816856101222389,1.0,0.023721743279645397,inf,0.4746417445482866,0.09586103366931159,1.0,0.5479305168346558
"frozenset({'Humidity_Category_Humid', 'High_Temp'})",frozenset({'Temp_Category_Hot'}),0.14660056657223797,0.23961284230406044,0.05276203966005666,0.35990338164251207,1.5020204183622474,1.0,0.01763466122029709,1.1879255973061094,0.3916455484697429,0.1582300884955752,0.1581964373293018,0.2900502129887437
frozenset({'Temp_Category_Hot'}),"frozenset({'Humidity_Category_Humid', 'High_Temp'})",0.23961284230406044,0.14660056657223797,0.05276203966005666,0.22019704433497536,1.5020204183622474,1.0,0.01763466122029709,1.0943783006054055,0.43955251714316074,0.1582300884955752,0.08623919219998771,0.2900502129887437
frozenset({'High_Temp'}),"frozenset({'Temp_Category_Hot', 'Humidity_Category_Humid'})",0.5504013220018886,0.05276203966005666,0.05276203966005666,0.09586103366931159,1.8168561012223887,1.0,0.023721743279645397,1.047668550537276,1.0,0.09586103366931159,0.045499648255004084,0.5479305168346558
"frozenset({'Temp_Category_Hot', 'Wind_Category_Calm'})",frozenset({'High_Temp'}),0.11980642115203022,0.5504013220018886,0.11980642115203022,1.0,1.816856101222389,1.0,0.05386480856563776,inf,0.5107952259621832,0.21767102723568515,1.0,0.6088355136178426
"frozenset({'Wind_Category_Calm', 'High_Temp'})",frozenset({'Temp_Category_Hot'}),0.28257790368271957,0.23961284230406044,0.11980642115203022,0.42397660818713445,1.769423558897243,1.0,0.05209712647829076,1.3200629844264533,0.6061204343534058,0.297741273100616,0.24246038878630907,0.4619883040935672
frozenset({'Temp_Category_Hot'}),"frozenset({'Wind_Category_Calm', 'High_Temp'})",0.23961284230406044,0.28257790368271957,0.11980642115203022,0.5,1.769423558897243,1.0,0.05209712647829076,1.4348441926345608,0.5718720894132256,0.297741273100616,0.30306021717670284,0.4619883040935672
frozenset({'High_Temp'}),"frozenset({'Temp_Category_Hot', 'Wind_Category_Calm'})",0.5504013220018886,0.11980642115203022,0.11980642115203022,0.21767102723568515,1.8168561012223887,1.0,0.05386480856563776,1.1250939304188825,1.0000000000000002,0.21767102723568515,0.11118532154227231,0.6088355136178426
"frozenset({'Wind_Category_Light', 'Temp_Category_Hot'})",frozenset({'High_Temp'}),0.060906515580736544,0.5504013220018886,0.060906515580736544,1.0,1.816856101222389,1.0,0.027383488886570523,inf,0.4787581699346405,0.11065837443705767,1.0,0.5553291872185289
"frozenset({'Wind_Category_Light', 'High_Temp'})",frozenset({'Temp_Category_Hot'}),0.12677053824362605,0.23961284230406044,0.060906515580736544,0.4804469273743017,2.0050967333571843,1.0,0.03053066659176571,1.4635408734147655,0.5740426388024419,0.1993817619783617,0.3167256083072158,0.36731705974626416
"frozenset({'Temp_Category_Hot', 'High_Temp'})",frozenset({'Wind_Category_Light'}),0.23961284230406044,0.1961756373937677,0.060906515580736544,0.2541871921182266,1.2957123294979638,1.0,0.013900313514005141,1.0777829960968637,0.3001415131802199,0.1624685138539043,0.07216944076734447,0.2823282530988245
frozenset({'Wind_Category_Light'}),"frozenset({'Temp_Category_Hot', 'High_Temp'})",0.1961756373937677,0.23961284230406044,0.060906515580736544,0.3104693140794224,1.2957123294979638,1.0,0.013900313514005141,1.1027604328888756,0.28392241232114196,0.1624685138539043,0.09318472972382283,0.2823282530988245
frozenset({'Temp_Category_Hot'}),"frozenset({'Wind_Category_Light', 'High_Temp'})",0.23961284230406044,0.12677053824362605,0.060906515580736544,0.2541871921182266,2.0050967333571843,1.0,0.03053066659176571,1.1708426732928925,0.6592312079882747,0.1993817619783617,0.14591428651333008,0.36731705974626416
frozenset({'High_Temp'}),"frozenset({'Wind_Category_Light', 'Temp_Category_Hot'})",0.5504013220018886,0.060906515580736544,0.060906515580736544,0.11065837443705767,1.8168561012223887,1.0,0.027383488886570523,1.0559423481666326,1.0,0.11065837443705767,0.05297860083342793,0.5553291872185289
"frozenset({'Temp_Category_Hot', 'Wind_Category_Moderate'})",frozenset({'High_Temp'}),0.05016525023607177,0.5504013220018886,0.05016525023607177,1.0,1.816856101222389,1.0,0.022554230187582312,inf,0.47334410339256866,0.09114304096075487,1.0,0.5455715204803775
"frozenset({'Temp_Category_Hot', 'High_Temp'})",frozenset({'Wind_Category_Moderate'}),0.23961284230406044,0.14742681775259678,0.05016525023607177,0.20935960591133004,1.4200917384153628,1.0,0.014839891402529337,1.078332436113538,0.3890388443486678,0.14891380518570427,0.07264219594085397,0.2748159118427747
"frozenset({'High_Temp', 'Wind_Category_Moderate'})",frozenset({'Temp_Category_Hot'}),0.11732766761095373,0.23961284230406044,0.05016525023607177,0.4275653923541248,1.7844009872040123,1.0,0.02205203431890509,1.32833890114194,0.49801928795053724,0.1635244324740285,0.2471800689264429,0.3184624991327274
frozenset({'Temp_Category_Hot'}),"frozenset({'High_Temp', 'Wind_Category_Moderate'})",0.23961284230406044,0.11732766761095373,0.05016525023607177,0.20935960591133004,1.7844009872040123,1.0,0.02205203431890509,1.11640176619923,0.5781105612067863,0.1635244324740285,0.10426512186156567,0.3184624991327274
frozenset({'Wind_Category_Moderate'}),"frozenset({'Temp_Category_Hot', 'High_Temp'})",0.14742681775259678,0.23961284230406044,0.05016525023607177,0.3402722177742194,1.4200917384153628,1.0,0.014839891402529337,1.1525771358764911,0.3469733123763143,0.14891380518570427,0.13237911036684052,0.2748159118427747
frozenset({'High_Temp'}),"frozenset({'Temp_Category_Hot', 'Wind_Category_Moderate'})",0.5504013220018886,0.05016525023607177,0.05016525023607177,0.09114304096075487,1.816856101222389,1.0,0.022554230187582312,1.0450871727581872,1.0,0.09114304096075487,0.043142021004040666,0.5455715204803775
"frozenset({'Humidity_Category_Very Dry', 'Temp_Category_Very Hot'})",frozenset({'High_Temp'}),0.05370632672332389,0.5504013220018886,0.05370632672332389,1.0,1.816856101222389,1.0,0.024146293494941063,inf,0.47511537981788693,0.09757666738151403,1.0,0.548788333690757
"frozenset({'Humidity_Category_Very Dry', 'High_Temp'})",frozenset({'Temp_Category_Very Hot'}),0.07542492917847025,0.10422568460812087,0.05370632672332389,0.7120500782472614,6.831810037271572,1.0,0.0458451118431788,3.1108684105185374,0.9232629492300116,0.42642924086223055,0.6785463516814861,0.613669433234616
"frozenset({'Temp_Category_Very Hot', 'High_Temp'})",frozenset({'Humidity_Category_Very Dry'}),0.10422568460812087,0.08675637393767706,0.05370632672332389,0.5152887882219706,5.939491991587121,1.0,0.044664084255551365,1.8840984154510072,0.9283983903828416,0.3912295786758384,0.4692421628301066,0.5671682036347948
frozenset({'Humidity_Category_Very Dry'}),"frozenset({'Temp_Category_Very Hot', 'High_Temp'})",0.08675637393767706,0.10422568460812087,0.05370632672332389,0.6190476190476191,5.939491991587122,1.0,0.044664084255551365,2.3514075779036827,0.9106391863274376,0.3912295786758384,0.5747228130941401,0.5671682036347948
frozenset({'Temp_Category_Very Hot'}),"frozenset({'Humidity_Category_Very Dry', 'High_Temp'})",0.10422568460812087,0.07542492917847025,0.05370632672332389,0.5152887882219706,6.831810037271572,1.0,0.0458451118431788,1.907476139101427,0.9529475136801531,0.42642924086223055,0.4757470463189754,0.613669433234616
frozenset({'High_Temp'}),"frozenset({'Humidity_Category_Very Dry', 'Temp_Category_Very Hot'})",0.5504013220018886,0.05370632672332389,0.05370632672332389,0.09757666738151403,1.8168561012223887,1.0,0.024146293494941063,1.0486139254964688,1.0,0.09757666738151403,0.04636017538433165,0.548788333690757
"frozenset({'Humidity_Category_Dry', 'Wind_Category_Calm'})",frozenset({'High_Temp'}),0.10127478753541076,0.5504013220018886,0.07330028328611898,0.7237762237762239,1.3149972480875334,1.0,0.017558506341168505,1.6276610368032898,0.2665354565515595,0.126734693877551,0.3856214670076577,0.4284761453429693
frozenset({'High_Temp'}),"frozenset({'Humidity_Category_Dry', 'Wind_Category_Calm'})",0.5504013220018886,0.10127478753541076,0.07330028328611898,0.13317606690971476,1.3149972480875332,1.0,0.017558506341168505,1.0368024902826274,0.5327910123873916,0.126734693877551,0.03549614379552186,0.4284761453429693
"frozenset({'High_Wind', 'High_Humidity'})",frozenset({'Temp_Category_Hot'}),0.12240321057601511,0.23961284230406044,0.05051935788479698,0.4127290260366442,1.7224829106317485,1.0,0.021189976691535568,1.2947807594921008,0.4779446794335958,0.16218264494126564,0.2276684738563256,0.31178323223014476
"frozenset({'Temp_Category_Hot', 'High_Humidity'})",frozenset({'High_Wind'}),0.10753068932955619,0.37440982058545796,0.05051935788479698,0.4698133918770582,1.2548105472832398,1.0,0.01025881178548723,1.1799433818771174,0.2275338153114792,0.1170998632010944,0.15250170867593152,0.3023720175022113
frozenset({'High_Wind'}),"frozenset({'Temp_Category_Hot', 'High_Humidity'})",0.37440982058545796,0.10753068932955619,0.05051935788479698,0.13493064312736444,1.2548105472832398,1.0,0.01025881178548723,1.0316737075242886,0.3246005995415272,0.1170998632010944,0.03070128403320084,0.3023720175022113
frozenset({'Temp_Category_Hot'}),"frozenset({'High_Wind', 'High_Humidity'})",0.23961284230406044,0.12240321057601511,0.05051935788479698,0.21083743842364533,1.7224829106317485,1.0,0.021189976691535568,1.1120608505185328,0.5516173069836673,0.16218264494126564,0.10076863191998968,0.31178323223014476
"frozenset({'High_Wind', 'Humidity_Category_Humid'})",frozenset({'High_Humidity'}),0.06893295561850803,0.5347025495750708,0.06893295561850803,1.0,1.8701986754966888,1.0,0.032074328499546584,inf,0.4997464503042596,0.12891832229580574,1.0,0.5644591611479028
"frozenset({'High_Wind', 'High_Humidity'})",frozenset({'Humidity_Category_Humid'}),0.12240321057601511,0.34006137865911235,0.06893295561850803,0.5631629701060752,1.656062715285897,1.0,0.027308351077726688,1.5107204201556301,0.45141246971469634,0.1751649670065987,0.3380641535930369,0.3829351816861511
frozenset({'Humidity_Category_Humid'}),"frozenset({'High_Wind', 'High_Humidity'})",0.34006137865911235,0.12240321057601511,0.06893295561850803,0.20270739326622703,1.656062715285897,1.0,0.027308351077726688,1.100721092873531,0.6002954234177728,0.1751649670065987,0.09150464502373576,0.3829351816861511
frozenset({'High_Humidity'}),"frozenset({'High_Wind', 'Humidity_Category_Humid'})",0.5347025495750708,0.06893295561850803,0.06893295561850803,0.12891832229580574,1.8701986754966888,1.0,0.032074328499546584,1.0688630793330356,1.0,0.12891832229580574,0.06442647394650941,0.5644591611479028
"frozenset({'High_Wind', 'High_Humidity'})",frozenset({'Wind_Category_Light'}),0.12240321057601511,0.1961756373937677,0.0681067044381492,0.5564127290260367,2.836298820883624,1.0,0.04409417658435587,1.8120997043970932,0.737728132550271,0.27191328934967013,0.4481539853610254,0.45179240542757915
"frozenset({'Wind_Category_Light', 'High_Humidity'})",frozenset({'High_Wind'}),0.0681067044381492,0.37440982058545796,0.0681067044381492,1.0,2.6708701134930646,1.0,0.04260688544879494,inf,0.6713109563014565,0.18190416141235816,1.0,0.5909520807061791
frozenset({'High_Wind'}),"frozenset({'Wind_Category_Light', 'High_Humidity'})",0.37440982058545796,0.0681067044381492,0.0681067044381492,0.18190416141235816,2.6708701134930646,1.0,0.04260688544879494,1.1391003982744474,1.0,0.18190416141235816,0.12211425655294468,0.5909520807061791
frozenset({'Wind_Category_Light'}),"frozenset({'High_Wind', 'High_Humidity'})",0.1961756373937677,0.12240321057601511,0.0681067044381492,0.34717208182912157,2.836298820883624,1.0,0.04409417658435587,1.3443003355047585,0.8054344589590698,0.27191328934967013,0.25611861160138777,0.45179240542757915
"frozenset({'Temp_Category_Cold', 'Humidity_Category_Humid'})",frozenset({'High_Humidity'}),0.12618035882908404,0.5347025495750708,0.12618035882908404,1.0,1.8701986754966888,1.0,0.058711399256875504,inf,0.5324868296636499,0.2359823399558499,1.0,0.6179911699779249
"frozenset({'Temp_Category_Cold', 'High_Humidity'})",frozenset({'Humidity_Category_Humid'}),0.18626062322946177,0.34006137865911235,0.12618035882908404,0.6774397972116603,1.9921103651430705,1.0,0.06284031450376779,2.0459393801098633,0.6120138632772143,0.3153392330383481,0.5112269651184378,0.5242457576825397
"frozenset({'High_Humidity', 'Humidity_Category_Humid'})",frozenset({'Temp_Category_Cold'}),0.34006137865911235,0.24551463644948066,0.12618035882908404,0.371051718153419,1.5113221904787333,1.0,0.0426903130770829,1.1995984174332486,0.5126654340071802,0.2746659815005139,0.16638769652624616,0.4424970129228633
frozenset({'Temp_Category_Cold'}),"frozenset({'High_Humidity', 'Humidity_Category_Humid'})",0.24551463644948066,0.34006137865911235,0.12618035882908404,0.5139423076923076,1.5113221904787333,1.0,0.0426903130770829,1.357737222936742,0.4484218462975821,0.2746659815005139,0.2634804562277286,0.4424970129228633
frozenset({'Humidity_Category_Humid'}),"frozenset({'Temp_Category_Cold', 'High_Humidity'})",0.34006137865911235,0.18626062322946177,0.12618035882908404,0.371051718153419,1.9921103651430705,1.0,0.06284031450376779,1.2938096823818546,0.7546456042627642,0.3153392330383481,0.227088795502722,0.5242457576825397
frozenset({'High_Humidity'}),"frozenset({'Temp_Category_Cold', 'Humidity_Category_Humid'})",0.5347025495750708,0.12618035882908404,0.12618035882908404,0.2359823399558499,1.8701986754966888,1.0,0.058711399256875504,1.143716548542112,0.9999999999999999,0.2359823399558499,0.12565748805970017,0.6179911699779249
"frozenset({'Temp_Category_Cold', 'High_Humidity'})",frozenset({'Wind_Category_Calm'}),0.18626062322946177,0.625590179414542,0.16406987724268177,0.8808618504435994,1.4080493579166369,1.0,0.047547060538698366,3.142652642999215,0.3561307611873947,0.2532798833819242,0.6817974769729428,0.5715630006934979
"frozenset({'Temp_Category_Cold', 'Wind_Category_Calm'})",frozenset({'High_Humidity'}),0.20136921624173748,0.5347025495750708,0.16406987724268177,0.8147713950762017,1.5237843839041016,1.0,0.05639724391229098,2.512017248180156,0.4304106227285391,0.2868345026826248,0.6019135614118672,0.5608073310921847
"frozenset({'Wind_Category_Calm', 'High_Humidity'})",frozenset({'Temp_Category_Cold'}),0.4122993389990557,0.24551463644948066,0.16406987724268177,0.3979387346120813,1.6208350767469002,1.0,0.06284435491996743,1.2531704112610385,0.6517503009040848,0.3322973942146784,0.20202392985506143,0.5331039826906561
